,A_id,A_id_num,A_lat,A_lon,A_seq,A_zone_id,B_id,B_id_num,B_lat,B_lon,B_seq,B_zone_id,board_state,bump_iter,linkmode,linknum,mode,mode_num,pathnum,person_id,person_trip_id,pf_A_time,pf_B_time,pf_iteration,pf_linkcost,pf_linkdist,pf_linkfare,pf_linktime,pf_waittime,route_id,trace,trip_id,trip_id_num,trip_list_id_num,fare,fare_period,from_fare_period,transfer_fare_type,transfer_fare,free_transfer,distance,sim_cost,chosen,board_time,overcap,overcap_frac,alight_time,alight_delay_min,new_A_time,new_B_time,new_linktime,new_waittime,missed_xfer
1313,R3,3,37.773182,-122.471829,-1,,Z5,15,,,-1,,,,egress,6,walk_egress,201.0,4,ben,40,2016-01-01 17:45:04.000000,2016-01-01 17:58:25.333333,4.05,26.726888889,0.601,0.0,0 days 00:13:21.333333000,,,False,,,81,0.0,,,,,,0.601,26.7268888889,unchosen,,,,,0.0,2016-01-01 17:45:04.000000,2016-01-01 17:58:25.333333,0 days 00:13:21.333333000,,0
1314,Z2,12,,,-1,,R1,1,37.786397,-122.472648,-1,,,,access,0,PNR_access,104.0,0,bart,40,2016-01-01 15:05:00.000000,2016-01-01 15:10:00.000000,4.01,75.4,0.75,0.0,0 days 00:05:00.000000000,,,False,,,82,0.0,,,,,,0.75,75.4,unchosen,,,,,0.0,2016-01-01 15:05:00.000000,2016-01-01 15:10:00.000000,0 days 00:05:00.000000000,,0
1315,R1,1,37.786397,-122.472648,1,,R2,2,37.780689,-122.472314,2,,,,transit,1,heavy_rail,302.0,0,bart,40,2016-01-01 15:10:00.000000,2016-01-01 15:12:00.000000,4.01,43.976023976,0.394830545089,4.0,0 days 00:02:00.000000000,0 days 00:00:00.000000000,C,False,t136,92.0,82,4.0,rail_fare_class,,,,0.0,0.394830545089,43.976023976,unchosen,2016-01-01 15:10:00.000000,-2.0,-0.142857142857,2016-01-01 15:12:00.000000,0.0,2016-01-01 15:10:00.000000,2016-01-01 15:12:00.000000,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0
1316,R2,2,37.780689,-122.472314,-1,,Z3,13,,,-1,,,,egress,2,walk_egress,201.0,0,bart,40,2016-01-01 15:12:00.000000,2016-01-01 15:20:54.666667,4.01,178.222222222,0.401,0.0,0 days 00:08:54.666667000,,,False,,,82,0.0,,,,,,0.401,178.222222222,unchosen,,,,,0.0,2016-01-01 15:12:00.000000,2016-01-01 15:20:54.666667,0 days 00:08:54.666667000,,0
1317,Z2,12,,,-1,,R1,1,37.786397,-122.472648,-1,,,,access,0,PNR_access,104.0,1,bart,40,2016-01-01 15:15:00.000000,2016-01-01 15:20:00.000000,4.01,76.4,0.75,0.0,0 days 00:05:00.000000000,,,False,,,82,0.0,,,,,,0.75,76.4,iter4.01 sim0,,,,,0.0,2016-01-01 15:15:00.000000,2016-01-01 15:20:00.000000,0 days 00:05:00.000000000,,0
1318,R1,1,37.786397,-122.472648,1,,R2,2,37.780689,-122.472314,2,,board_easy,,transit,1,heavy_rail,302.0,1,bart,40,2016-01-01 15:20:00.000000,2016-01-01 15:22:00.000000,4.01,43.976023976,0.394830545089,4.0,0 days 00:02:00.000000000,0 days 00:00:00.000000000,C,False,t137,93.0,82,4.0,rail_fare_class,,,,0.0,0.394830545089,43.976023976,iter4.01 sim0,2016-01-01 15:20:00.000000,-1.0,-0.0666666666667,2016-01-01 15:22:00.000000,0.0,2016-01-01 15:20:00.000000,2016-01-01 15:22:00.000000,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0
1319,R2,2,37.780689,-122.472314,-1,,Z3,13,,,-1,,,,egress,2,walk_egress,201.0,1,bart,40,2016-01-01 15:22:00.000000,2016-01-01 15:30:54.666667,4.01,178.222222222,0.401,0.0,0 days 00:08:54.666667000,,,False,,,82,0.0,,,,,,0.401,178.222222222,iter4.01 sim0,,,,,0.0,2016-01-01 15:22:00.000000,2016-01-01 15:30:54.666667,0 days 00:08:54.666667000,,0
1320,Z2,12,,,-1,,R1,1,37.786397,-122.472648,-1,,,,access,0,PNR_access,104.0,2,bart,40,2016-01-01 15:25:00.000000,2016-01-01 15:30:00.000000,4.01,77.4,0.75,0.0,0 days 00:05:00.000000000,,,False,,,82,0.0,,,,,,0.75,77.4,unchosen,,,,,0.0,2016-01-01 15:25:00.000000,2016-01-01 15:30:00.000000,0 days 00:05:00.000000000,,0
1321,R1,1,37.786397,-122.472648,1,,R2,2,37.780689,-122.472314,2,,,,transit,1,heavy_rail,302.0,2,bart,40,2016-01-01 15:30:00.000000,2016-01-01 15:32:00.000000,4.01,43.976023976,0.394830545089,4.0,0 days 00:02:00.000000000,0 days 00:00:00.000000000,C,False,t138,84.0,82,4.0,rail_fare_class,,,,0.0,0.394830545089,43.976023976,unchosen,2016-01-01 15:30:00.000000,-3.0,-0.230769230769,2016-01-01 15:32:00.000000,0.0,2016-01-01 15:30:00.000000,2016-01-01 15:32:00.000000,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0
1322,R2,2,37.780689,-122.472314,-1,,Z3,13,,,-1,,,,egress,2,walk_egress,201.0,2,bart,40,2016-01-01 15:32:00.000000,2016-01-01 15:40:54.666667,4.01,178.222222222,0.401,0.0,0 days 00:08:54.666667000,,,False,,,82,0.0,,,,,,0.401,178.222222222,unchosen,,,,,0.0,2016-01-01 15:32:00.000000,2016-01-01 15:40:54.666667,0 days 00:08:54.666667000,,0
1323,Z2,12,,,-1,,R1,1,37.786397,-122.472648,-1,,,,access,0,PNR_access,104.0,3,bart,40,2016-01-01 15:35:00.000000,2016-01-01 15:40:00.000000,4.01,78.4,0.75,0.0,0 days 00:05:00.000000000,,,False,,,82,0.0,,,,,,0.75,78.4,unchosen,,,,,0.0,2016-01-01 15:35:00.000000,2016-01-01 15:40:00.000000,0 days 00:05:00.000000000,,0
1324,R1,1,37.786397,-122.472648,1,,R2,2,37.780689,-122.472314,2,,,,transit,1,heavy_rail,302.0,3,bart,40,2016-01-01 15:40:00.000000,2016-01-01 15:42:00.000000,4.01,43.976023976,0.394830545089,4.0,0 days 00:02:00.000000000,0 days 00:00:00.000000000,C,False,t139,85.0,82,4.0,rail_fare_class,,,,0.0,0.394830545089,43.976023976,unchosen,2016-01-01 15:40:00.000000,-10.0,-1.66666666667,2016-01-01 15:42:00.000000,0.0,2016-01-01 15:40:00.000000,2016-01-01 15:42:00.000000,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0
1325,R2,2,37.780689,-122.472314,-1,,Z3,13,,,-1,,,,egress,2,walk_egress,201.0,3,bart,40,2016-01-01 15:42:00.000000,2016-01-01 15:50:54.666667,4.01,178.222222222,0.401,0.0,0 days 00:08:54.666667000,,,False,,,82,0.0,,,,,,0.401,178.222222222,unchosen,,,,,0.0,2016-01-01 15:42:00.000000,2016-01-01 15:50:54.666667,0 days 00:08:54.666667000,,0
1326,Z2,12,,,-1,,R1,1,37.786397,-122.472648,-1,,,,access,0,PNR_access,104.0,4,bart,40,2016-01-01 15:45:00.000000,2016-01-01 15:50:00.000000,4.01,79.4,0.75,0.0,0 days 00:05:00.000000000,,,False,,,82,0.0,,,,,,0.75,79.4,unchosen,,,,,0.0,2016-01-01 15:45:00.000000,2016-01-01 15:50:00.000000,0 days 00:05:00.000000000,,0
1327,R1,1,37.786397,-122.472648,1,,R2,2,37.780689,-122.472314,2,,,,transit,1,heavy_rail,302.0,4,bart,40,2016-01-01 15:50:00.000000,2016-01-01 15:52:00.000000,4.01,43.976023976,0.394830545089,4.0,0 days 00:02:00.000000000,0 days 00:00:00.000000000,C,False,t140,61.0,82,4.0,rail_fare_class,,,,0.0,0.394830545089,43.976023976,unchosen,2016-01-01 15:50:00.000000,-14.0,-7.0,2016-01-01 15:52:00.000000,0.0,2016-01-01 15:50:00.000000,2016-01-01 15:52:00.000000,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0
1328,R2,2,37.780689,-122.472314,-1,,Z3,13,,,-1,,,,egress,2,walk_egress,201.0,4,bart,40,2016-01-01 15:52:00.000000,2016-01-01 16:00:54.666667,4.01,178.222222222,0.401,0.0,0 days 00:08:54.666667000,,,False,,,82,0.0,,,,,,0.401,178.222222222,unchosen,,,,,0.0,2016-01-01 15:52:00.000000,2016-01-01 16:00:54.666667,0 days 00:08:54.666667000,,0
1329,Z1,11,,,-1,,B0,5,37.779996,-122.48799,-1,,,,access,0,walk_access,101.0,0,ben,41,2016-01-01 16:49:06.666667,2016-01-01 16:58:00.000000,4.05,17.7777777778,0.4,0.0,0 days 00:08:53.333333000,,,False,,,83,0.0,,,,,,0.4,17.7777777778,iter4.05 sim0,,,,,0.0,2016-01-01 16:49:06.666667,2016-01-01 16:58:00.000000,0 days 00:08:53.333333000,,0
1330,B0,5,37.779996,-122.48799,1,,B2,7,37.780689,-122.472314,3,,boarded,,transit,1,local_bus,301.0,0,ben,41,2016-01-01 16:58:00.000000,2016-01-01 17:05:03.000000,4.05,17.0455882353,0.857441451554,2.75,0 days 00:07:03.000000000,0 days 00:00:00.000000000,A,False,t16,46.0,83,2.75,bus_local_fare_pm,,,,0.0,0.857441451554,17.2944549103,iter4.05 sim0,2016-01-01 16:58:00.000000,0.0,0.0,2016-01-01 17:05:12.954667,0.165911116667,2016-01-01 16:58:00.000000,2016-01-01 17:05:12.954667,0 days 00:07:12.954667000,0 days 00:00:00.000000000,0
1331,B2,7,37.780689,-122.472314,-1,,R2,2,37.780689,-122.472314,-1,,,,transfer,2,transfer,1.0,0,ben,41,2016-01-01 17:05:03.000000,2016-01-01 17:07:16.333333,4.05,14.4444444444,0.1,0.0,0 days 00:02:13.333333000,,,False,,,83,0.0,,,,,,0.1,14.4444444333,iter4.05 sim0,,,,,0.0,2016-01-01 17:05:12.954667,2016-01-01 17:07:26.288000,0 days 00:02:13.333333000,,0
1332,R2,2,37.780689,-122.472314,2,,R3,3,37.773182,-122.471829,3,,board_easy,,transit,3,heavy_rail,302.0,0,ben,41,2016-01-01 17:07:16.333333,2016-01-01 17:15:04.000000,4.05,13.883006536,0.519391440659,0.55,0 days 00:07:47.666667000,0 days 00:04:47.666667000,C,False,t148,55.0,83,0.55,rail_fare_class,bus_local_fare_pm,transfer_cost,0.55,0.0,0.519391440659,13.5511843137,iter4.05 sim0,2016-01-01 17:12:04.000000,-6.0,-0.6,2016-01-01 17:15:04.000000,0.0,2016-01-01 17:07:26.288000,2016-01-01 17:15:04.000000,0 days 00:07:37.712000000,0 days 00:04:37.712000000,0
1333,R3,3,37.773182,-122.471829,-1,,Z5,15,,,-1,,,,egress,4,walk_egress,201.0,0,ben,41,2016-01-01 17:15:04.000000,2016-01-01 17:28:25.333333,4.05,27.026888889,0.601,0.0,0 days 00:13:21.333333000,,,False,,,83,0.0,,,,,,0.601,27.0268888889,iter4.05 sim0,,,,,0.0,2016-01-01 17:15:04.000000,2016-01-01 17:28:25.333333,0 days 00:13:21.333333000,,0
1334,Z1,11,,,-1,,B0,5,37.779996,-122.48799,-1,,,,access,0,walk_access,101.0,1,ben,41,2016-01-01 16:49:06.666667,2016-01-01 16:58:00.000000,4.05,17.7777777778,0.4,0.0,0 days 00:08:53.333333000,,,False,,,83,0.0,,,,,,0.4,17.7777777778,unchosen,,,,,0.0,2016-01-01 16:49:06.666667,2016-01-01 16:58:00.000000,0 days 00:08:53.333333000,,0
1335,B0,5,37.779996,-122.48799,1,,B2,7,37.780689,-122.472314,3,,bumped_unchosen,0.0,transit,1,local_bus,301.0,1,ben,41,2016-01-01 16:58:00.000000,2016-01-01 17:05:03.000000,4.05,17.0455882353,0.857441451554,2.75,0 days 00:07:03.000000000,0 days 00:00:00.000000000,A,False,t16,46.0,83,2.75,bus_local_fare_pm,,,,0.0,0.857441451554,20015.2944549,unchosen,2016-01-01 16:58:00.000000,0.0,0.0,2016-01-01 17:05:12.954667,0.165911116667,2016-01-01 16:58:00.000000,2016-01-01 17:05:12.954667,0 days 00:07:12.954667000,0 days 00:00:00.000000000,0
1336,B2,7,37.780689,-122.472314,-1,,R2,2,37.780689,-122.472314,-1,,,,transfer,2,transfer,1.0,1,ben,41,2016-01-01 17:05:03.000000,2016-01-01 17:07:16.333333,4.05,14.4444444444,0.1,0.0,0 days 00:02:13.333333000,,,False,,,83,0.0,,,,,,0.1,14.4444444333,unchosen,,,,,0.0,2016-01-01 17:05:12.954667,2016-01-01 17:07:26.288000,0 days 00:02:13.333333000,,0
1337,R2,2,37.780689,-122.472314,2,,R3,3,37.773182,-122.471829,3,,,,transit,3,heavy_rail,302.0,1,ben,41,2016-01-01 17:07:16.333333,2016-01-01 17:25:04.000000,4.05,33.883006536,0.519391440659,0.55,0 days 00:17:47.666667000,0 days 00:14:47.666667000,C,False,t149,54.0,83,0.55,rail_fare_class,bus_local_fare_pm,transfer_cost,0.55,0.0,0.519391440659,33.5511843137,unchosen,2016-01-01 17:22:04.000000,-6.0,-0.6,2016-01-01 17:25:04.000000,0.0,2016-01-01 17:07:26.288000,2016-01-01 17:25:04.000000,0 days 00:17:37.712000000,0 days 00:14:37.712000000,0
1338,R3,3,37.773182,-122.471829,-1,,Z5,15,,,-1,,,,egress,4,walk_egress,201.0,1,ben,41,2016-01-01 17:25:04.000000,2016-01-01 17:38:25.333333,4.05,26.926888889,0.601,0.0,0 days 00:13:21.333333000,,,False,,,83,0.0,,,,,,0.601,26.9268888889,unchosen,,,,,0.0,2016-01-01 17:25:04.000000,2016-01-01 17:38:25.333333,0 days 00:13:21.333333000,,0
1339,Z1,11,,,-1,,B0,5,37.779996,-122.48799,-1,,,,access,0,walk_access,101.0,2,ben,41,2016-01-01 16:49:06.666667,2016-01-01 16:58:00.000000,4.05,17.7777777778,0.4,0.0,0 days 00:08:53.333333000,,,False,,,83,0.0,,,,,,0.4,17.7777777778,unchosen,,,,,0.0,2016-01-01 16:49:06.666667,2016-01-01 16:58:00.000000,0 days 00:08:53.333333000,,0
1340,B0,5,37.779996,-122.48799,1,,B2,7,37.780689,-122.472314,3,,bumped_unchosen,0.0,transit,1,local_bus,301.0,2,ben,41,2016-01-01 16:58:00.000000,2016-01-01 17:05:03.000000,4.05,17.0455882353,0.857441451554,2.75,0 days 00:07:03.000000000,0 days 00:00:00.000000000,A,False,t16,46.0,83,2.75,bus_local_fare_pm,,,,0.0,0.857441451554,20015.2944549,unchosen,2016-01-01 16:58:00.000000,0.0,0.0,2016-01-01 17:05:12.954667,0.165911116667,2016-01-01 16:58:00.000000,2016-01-01 17:05:12.954667,0 days 00:07:12.954667000,0 days 00:00:00.000000000,0
1341,B2,7,37.780689,-122.472314,-1,,R2,2,37.780689,-122.472314,-1,,,,transfer,2,transfer,1.0,2,ben,41,2016-01-01 17:05:03.000000,2016-01-01 17:07:16.333333,4.05,14.4444444444,0.1,0.0,0 days 00:02:13.333333000,,,False,,,83,0.0,,,,,,0.1,14.4444444333,unchosen,,,,,0.0,2016-01-01 17:05:12.954667,2016-01-01 17:07:26.288000,0 days 00:02:13.333333000,,0
1342,R2,2,37.780689,-122.472314,2,,R3,3,37.773182,-122.471829,3,,,,transit,3,heavy_rail,302.0,2,ben,41,2016-01-01 17:07:16.333333,2016-01-01 17:45:04.000000,4.05,73.883006536,0.519391440659,0.55,0 days 00:37:47.666667000,0 days 00:34:47.666667000,C,False,t151,43.0,83,0.55,rail_fare_class,bus_local_fare_pm,transfer_cost,0.55,0.0,0.519391440659,73.5511843137,unchosen,2016-01-01 17:42:04.000000,-2.0,-0.142857142857,2016-01-01 17:45:04.000000,0.0,2016-01-01 17:07:26.288000,2016-01-01 17:45:04.000000,0 days 00:37:37.712000000,0 days 00:34:37.712000000,0
1343,R3,3,37.773182,-122.471829,-1,,Z5,15,,,-1,,,,egress,4,walk_egress,201.0,2,ben,41,2016-01-01 17:45:04.000000,2016-01-01 17:58:25.333333,4.05,26.726888889,0.601,0.0,0 days 00:13:21.333333000,,,False,,,83,0.0,,,,,,0.601,26.7268888889,unchosen,,,,,0.0,2016-01-01 17:45:04.000000,2016-01-01 17:58:25.333333,0 days 00:13:21.333333000,,0
1344,Z1,11,,,-1,,B0,5,37.779996,-122.48799,-1,,,,access,0,walk_access,101.0,3,ben,41,2016-01-01 16:49:06.666667,2016-01-01 16:58:00.000000,4.05,17.7777777778,0.4,0.0,0 days 00:08:53.333333000,,,False,,,83,0.0,,,,,,0.4,17.7777777778,unchosen,,,,,0.0,2016-01-01 16:49:06.666667,2016-01-01 16:58:00.000000,0 days 00:08:53.333333000,,0
1345,B0,5,37.779996,-122.48799,1,,B4,4,37.781552,-122.456371,5,,bumped_unchosen,0.0,transit,1,local_bus,301.0,3,ben,41,2016-01-01 16:58:00.000000,2016-01-01 17:13:09.000000,4.05,29.1955882353,1.73075360379,2.75,0 days 00:15:09.000000000,0 days 00:00:00.000000000,A,False,t16,46.0,83,2.75,bus_local_fare_pm,,,,0.0,1.73075360379,40026.1349627,unchosen,2016-01-01 16:58:00.000000,0.0,0.0,2016-01-01 17:13:46.574980,0.626249666667,2016-01-01 16:58:00.000000,2016-01-01 17:13:46.574980,0 days 00:15:46.574980000,0 days 00:00:00.000000000,0
1346,B4,4,37.781552,-122.456371,-1,,B4,4,37.781552,-122.456371,-1,,,,transfer,2,transfer,1.0,3,ben,41,2016-01-01 17:13:09.000000,2016-01-01 17:13:09.000000,4.05,6.0,0.0,0.0,0 days 00:00:00.000000000,,,False,,,83,0.0,,,,,,0.0,6.0,unchosen,,,,,0.0,2016-01-01 17:13:46.574980,2016-01-01 17:13:46.574980,0 days 00:00:00.000000000,,0
1347,B4,4,37.781552,-122.456371,1,,B2,7,37.780689,-122.472314,3,,,,transit,3,local_bus,301.0,3,ben,41,2016-01-01 17:13:09.000000,2016-01-01 17:38:34.000000,4.05,51.2558823529,0.873312152241,2.0,0 days 00:25:25.000000000,0 days 00:16:51.000000000,A,False,t42,77.0,83,2.0,bus_local_fare_default,,,,0.0,0.873312152241,50.0229741946,unchosen,2016-01-01 17:30:00.000000,-10.0,0.0,2016-01-01 17:38:34.783647,0.0130607833333,2016-01-01 17:13:46.574980,2016-01-01 17:38:34.783647,0 days 00:24:48.208667000,0 days 00:16:13.425020000,0
1348,B2,7,37.780689,-122.472314,-1,,R2,2,37.780689,-122.472314,-1,,,,transfer,4,transfer,1.0,3,ben,41,2016-01-01 17:38:34.000000,2016-01-01 17:40:47.333333,4.05,14.4444444444,0.1,0.0,0 days 00:02:13.333333000,,,False,,,83,0.0,,,,,,0.1,14.4444444333,unchosen,,,,,0.0,2016-01-01 17:38:34.783647,2016-01-01 17:40:48.116980,0 days 00:02:13.333333000,,0
1349,R2,2,37.780689,-122.472314,2,,R3,3,37.773182,-122.471829,3,,,,transit,5,heavy_rail,302.0,3,ben,41,2016-01-01 17:40:47.333333,2016-01-01 17:45:04.000000,4.05,13.7908496732,0.519391440659,3.5,0 days 00:04:16.666667000,0 days 00:01:16.666667000,C,False,t151,43.0,83,3.5,rail_fare_class,bus_local_fare_default,transfer_discount,0.5,0.0,0.519391440659,13.7647281176,unchosen,2016-01-01 17:42:04.000000,-2.0,-0.142857142857,2016-01-01 17:45:04.000000,0.0,2016-01-01 17:40:48.116980,2016-01-01 17:45:04.000000,0 days 00:04:15.883020000,0 days 00:01:15.883020000,0
1350,R3,3,37.773182,-122.471829,-1,,Z5,15,,,-1,,,,egress,6,walk_egress,201.0,3,ben,41,2016-01-01 17:45:04.000000,2016-01-01 17:58:25.333333,4.05,26.726888889,0.601,0.0,0 days 00:13:21.333333000,,,False,,,83,0.0,,,,,,0.601,26.7268888889,unchosen,,,,,0.0,2016-01-01 17:45:04.000000,2016-01-01 17:58:25.333333,0 days 00:13:21.333333000,,0
1351,Z1,11,,,-1,,B0,5,37.779996,-122.48799,-1,,,,access,0,walk_access,101.0,4,ben,41,2016-01-01 16:49:06.666667,2016-01-01 16:58:00.000000,4.05,17.7777777778,0.4,0.0,0 days 00:08:53.333333000,,,False,,,83,0.0,,,,,,0.4,17.7777777778,unchosen,,,,,0.0,2016-01-01 16:49:06.666667,2016-01-01 16:58:00.000000,0 days 00:08:53.333333000,,0
1352,B0,5,37.779996,-122.48799,1,,B3,8,37.781241,-122.458932,4,,bumped_unchosen,0.0,transit,1,local_bus,301.0,4,ben,41,2016-01-01 16:58:00.000000,2016-01-01 17:11:06.000000,4.05,26.1205882353,1.58925214522,2.75,0 days 00:13:06.000000000,0 days 00:00:00.000000000,A,False,t16,46.0,83,2.75,bus_local_fare_pm,,,,0.0,1.58925214522,30024.0518877,unchosen,2016-01-01 16:58:00.000000,0.0,0.0,2016-01-01 17:11:43.251980,0.620866333333,2016-01-01 16:58:00.000000,2016-01-01 17:11:43.251980,0 days 00:13:43.251980000,0 days 00:00:00.000000000,0
1353,B3,8,37.781241,-122.458932,-1,,B3,8,37.781241,-122.458932,-1,,,,transfer,2,transfer,1.0,4,ben,41,2016-01-01 17:11:06.000000,2016-01-01 17:11:06.000000,4.05,6.0,0.0,0.0,0 days 00:00:00.000000000,,,False,,,83,0.0,,,,,,0.0,6.0,unchosen,,,,,0.0,2016-01-01 17:11:43.251980,2016-01-01 17:11:43.251980,0 days 00:00:00.000000000,,0
1354,B3,8,37.781241,-122.458932,2,,B2,7,37.780689,-122.472314,3,,,,transit,3,local_bus,301.0,4,ben,41,2016-01-01 17:11:06.000000,2016-01-01 17:38:34.000000,4.05,56.4725490196,0.731810693664,2.0,0 days 00:27:28.000000000,0 days 00:21:08.000000000,A,False,t42,77.0,83,2.0,bus_local_fare_default,,,,0.0,0.731810693664,55.2573464196,unchosen,2016-01-01 17:32:14.832667,-9.0,-9.0,2016-01-01 17:38:34.783647,0.0130607833333,2016-01-01 17:11:43.251980,2016-01-01 17:38:34.783647,0 days 00:26:51.531667000,0 days 00:20:31.580687000,0
1355,B2,7,37.780689,-122.472314,-1,,R2,2,37.780689,-122.472314,-1,,,,transfer,4,transfer,1.0,4,ben,41,2016-01-01 17:38:34.000000,2016-01-01 17:40:47.333333,4.05,14.4444444444,0.1,0.0,0 days 00:02:13.333333000,,,False,,,83,0.0,,,,,,0.1,14.4444444333,unchosen,,,,,0.0,2016-01-01 17:38:34.783647,2016-01-01 17:40:48.116980,0 days 00:02:13.333333000,,0
1356,R2,2,37.780689,-122.472314,2,,R3,3,37.773182,-122.471829,3,,,,transit,5,heavy_rail,302.0,4,ben,41,2016-01-01 17:40:47.333333,2016-01-01 17:45:04.000000,4.05,13.7908496732,0.519391440659,3.5,0 days 00:04:16.666667000,0 days 00:01:16.666667000,C,False,t151,43.0,83,3.5,rail_fare_class,bus_local_fare_default,transfer_discount,0.5,0.0,0.519391440659,13.7647281176,unchosen,2016-01-01 17:42:04.000000,-2.0,-0.142857142857,2016-01-01 17:45:04.000000,0.0,2016-01-01 17:40:48.116980,2016-01-01 17:45:04.000000,0 days 00:04:15.883020000,0 days 00:01:15.883020000,0
1357,R3,3,37.773182,-122.471829,-1,,Z5,15,,,-1,,,,egress,6,walk_egress,201.0,4,ben,41,2016-01-01 17:45:04.000000,2016-01-01 17:58:25.333333,4.05,26.726888889,0.601,0.0,0 days 00:13:21.333333000,,,False,,,83,0.0,,,,,,0.601,26.7268888889,unchosen,,,,,0.0,2016-01-01 17:45:04.000000,2016-01-01 17:58:25.333333,0 days 00:13:21.333333000,,0
1358,Z2,12,,,-1,,R1,1,37.786397,-122.472648,-1,,,,access,0,PNR_access,104.0,0,bart,41,2016-01-01 15:05:00.000000,2016-01-01 15:10:00.000000,4.01,75.4,0.75,0.0,0 days 00:05:00.000000000,,,False,,,84,0.0,,,,,,0.75,75.4,iter4.01 sim0,,,,,0.0,2016-01-01 15:05:00.000000,2016-01-01 15:10:00.000000,0 days 00:05:00.000000000,,0
1359,R1,1,37.786397,-122.472648,1,,R2,2,37.780689,-122.472314,2,,board_easy,,transit,1,heavy_rail,302.0,0,bart,41,2016-01-01 15:10:00.000000,2016-01-01 15:12:00.000000,4.01,43.976023976,0.394830545089,4.0,0 days 00:02:00.000000000,0 days 00:00:00.000000000,C,False,t136,92.0,84,4.0,rail_fare_class,,,,0.0,0.394830545089,43.976023976,iter4.01 sim0,2016-01-01 15:10:00.000000,-2.0,-0.142857142857,2016-01-01 15:12:00.000000,0.0,2016-01-01 15:10:00.000000,2016-01-01 15:12:00.000000,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0
1360,R2,2,37.780689,-122.472314,-1,,Z3,13,,,-1,,,,egress,2,walk_egress,201.0,0,bart,41,2016-01-01 15:12:00.000000,2016-01-01 15:20:54.666667,4.01,178.222222222,0.401,0.0,0 days 00:08:54.666667000,,,False,,,84,0.0,,,,,,0.401,178.222222222,iter4.01 sim0,,,,,0.0,2016-01-01 15:12:00.000000,2016-01-01 15:20:54.666667,0 days 00:08:54.666667000,,0
1361,Z2,12,,,-1,,R1,1,37.786397,-122.472648,-1,,,,access,0,PNR_access,104.0,1,bart,41,2016-01-01 15:15:00.000000,2016-01-01 15:20:00.000000,4.01,76.4,0.75,0.0,0 days 00:05:00.000000000,,,False,,,84,0.0,,,,,,0.75,76.4,unchosen,,,,,0.0,2016-01-01 15:15:00.000000,2016-01-01 15:20:00.000000,0 days 00:05:00.000000000,,0
1362,R1,1,37.786397,-122.472648,1,,R2,2,37.780689,-122.472314,2,,,,transit,1,heavy_rail,302.0,1,bart,41,2016-01-01 15:20:00.000000,2016-01-01 15:22:00.000000,4.01,43.976023976,0.394830545089,4.0,0 days 00:02:00.000000000,0 days 00:00:00.000000000,C,False,t137,93.0,84,4.0,rail_fare_class,,,,0.0,0.394830545089,43.976023976,unchosen,2016-01-01 15:20:00.000000,-1.0,-0.0666666666667,2016-01-01 15:22:00.000000,0.0,2016-01-01 15:20:00.000000,2016-01-01 15:22:00.000000,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0
1363,R2,2,37.780689,-122.472314,-1,,Z3,13,,,-1,,,,egress,2,walk_egress,201.0,1,bart,41,2016-01-01 15:22:00.000000,2016-01-01 15:30:54.666667,4.01,178.222222222,0.401,0.0,0 days 00:08:54.666667000,,,False,,,84,0.0,,,,,,0.401,178.222222222,unchosen,,,,,0.0,2016-01-01 15:22:00.000000,2016-01-01 15:30:54.666667,0 days 00:08:54.666667000,,0
1364,Z2,12,,,-1,,R1,1,37.786397,-122.472648,-1,,,,access,0,PNR_access,104.0,2,bart,41,2016-01-01 15:25:00.000000,2016-01-01 15:30:00.000000,4.01,77.4,0.75,0.0,0 days 00:05:00.000000000,,,False,,,84,0.0,,,,,,0.75,77.4,unchosen,,,,,0.0,2016-01-01 15:25:00.000000,2016-01-01 15:30:00.000000,0 days 00:05:00.000000000,,0
1365,R1,1,37.786397,-122.472648,1,,R2,2,37.780689,-122.472314,2,,,,transit,1,heavy_rail,302.0,2,bart,41,2016-01-01 15:30:00.000000,2016-01-01 15:32:00.000000,4.01,43.976023976,0.394830545089,4.0,0 days 00:02:00.000000000,0 days 00:00:00.000000000,C,False,t138,84.0,84,4.0,rail_fare_class,,,,0.0,0.394830545089,43.976023976,unchosen,2016-01-01 15:30:00.000000,-3.0,-0.230769230769,2016-01-01 15:32:00.000000,0.0,2016-01-01 15:30:00.000000,2016-01-01 15:32:00.000000,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0
1366,R2,2,37.780689,-122.472314,-1,,Z3,13,,,-1,,,,egress,2,walk_egress,201.0,2,bart,41,2016-01-01 15:32:00.000000,2016-01-01 15:40:54.666667,4.01,178.222222222,0.401,0.0,0 days 00:08:54.666667000,,,False,,,84,0.0,,,,,,0.401,178.222222222,unchosen,,,,,0.0,2016-01-01 15:32:00.000000,2016-01-01 15:40:54.666667,0 days 00:08:54.666667000,,0
